BodyID,X,Y,Z,VX,VY,VZ
334,0.436562,-0.187395,-1.26591,3.15881,-7.59833,-11.2372
335,0.406768,-0.138641,-0.0441014,11.4175,-8.40485,-5.62174
336,-0.11364,0.383162,0.233365,22.1238,-12.2073,-25.331
337,-0.41489,0.985677,0.256056,-15.7945,6.08996,4.1739
338,-0.174982,0.19889,0.140961,-11.9107,-9.87935,-3.79503
339,-0.287955,0.70016,0.49938,12.3284,-10.5735,11.9429
340,0.134335,0.249588,0.347715,-22.0635,15.8231,7.51508
341,-0.099535,0.260819,0.27786,10.6399,-17.4596,-1.92377
342,-0.923792,3.1349,1.24652,0.757002,5.95468,-2.29898
343,-0.11201,0.419653,0.30777,5.49943,-6.56532,-9.13511
344,0.113203,0.312857,0.150925,-1.02379,6.39454,4.19467
345,-0.0483321,0.321453,0.199062,-3.13872,6.62682,4.2565
346,0.0301986,0.107882,0.267785,12.9429,9.93249,-11.8309
347,0.0743398,-0.104502,0.327807,-1.69553,10.4767,13.6799
348,-0.121598,0.346971,0.288411,-6.02497,3.36238,9.25543
349,0.0852354,-0.114091,0.410092,-0.669687,-6.2716,-11.4432
350,0.508781,-1.4239,0.471253,-7.09139,19.684,-11.039
351,-0.378989,0.615629,0.0422227,-12.7655,25.6914,-5.97785
352,-0.0977143,0.299915,0.21884,10.6148,-15.3098,-2.51217
353,0.0174549,0.239389,0.218464,-5.11366,2.87524,-0.258461
354,0.289373,-0.288938,-0.0458413,-3.19259,1.13572,14.6736
355,-0.657123,0.758994,0.368394,-7.74026,7.12705,15.6537
